Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,^GSPC,^IXIC,^NDX,^GSPC,^IXIC,^NDX,^GSPC,^IXIC,^NDX,^GSPC,^IXIC,^NDX,^GSPC,^IXIC,^NDX,^GSPC,^IXIC,^NDX
Date,,,,,,,,,,,,,,,,,,
2016-04-07,2041.9100341796875,4848.3701171875,4475.2900390625,2041.9100341796875,4848.3701171875,4475.2900390625,2063.010009765625,4901.490234375,4525.68994140625,2033.800048828125,4831.490234375,4459.72021484375,2063.010009765625,4893.56982421875,4519.02001953125,3801250000,1908940000,1908940000
2016-04-08,2047.5999755859375,4850.68994140625,4474.93017578125,2047.5999755859375,4850.68994140625,4474.93017578125,2060.6298828125,4892.60009765625,4515.91015625,2041.68994140625,4835.35986328125,4459.56005859375,2045.5400390625,4883.990234375,4506.97021484375,3359530000,1588830000,1588830000
2016-04-11,2041.989990234375,4833.39990234375,4458.7099609375,2041.989990234375,4833.39990234375,4458.7099609375,2062.929931640625,4897.5498046875,4516.10009765625,2041.8800048828125,4833.39990234375,4458.47021484375,2050.22998046875,4873.39013671875,4496.259765625,3567840000,1545540000,1545540000
2016-04-12,2061.719970703125,4872.08984375,4496.0400390625,2061.719970703125,4872.08984375,4496.0400390625,2065.050048828125,4879.60009765625,4503.89013671875,2039.739990234375,4808.91015625,4435.0498046875,2043.719970703125,4838.81982421875,4464.06982421875,4239740000,1759280000,1759280000
2016-04-13,2082.419921875,4947.419921875,4554.72021484375,2082.419921875,4947.419921875,4554.72021484375,2083.179931640625,4951.91015625,4560.10986328125,2065.919921875,4903.60009765625,4524.259765625,2065.919921875,4904.7900390625,4526.919921875,4191830000,1936450000,1936450000
2016-04-14,2082.780029296875,4945.89013671875,4554.6298828125,2082.780029296875,4945.89013671875,4554.6298828125,2087.840087890625,4961.2998046875,4569.72998046875,2078.1298828125,4931.81005859375,4541.66015625,2082.889892578125,4947.6201171875,4554.66015625,3765870000,1645810000,1645810000
2016-04-15,2080.72998046875,4938.22021484375,4543.16015625,2080.72998046875,4938.22021484375,4543.16015625,2083.219970703125,4950.43017578125,4558.919921875,2076.31005859375,4925.4599609375,4531.0,2083.10009765625,4938.830078125,4550.31005859375,3701450000,1684790000,1684790000
2016-04-18,2094.340087890625,4960.02001953125,4569.31005859375,2094.340087890625,4960.02001953125,4569.31005859375,2094.659912109375,4960.7900390625,4570.580078125,2073.64990234375,4915.6298828125,4531.10986328125,2078.830078125,4919.35986328125,4535.2099609375,3316880000,1672260000,1672260000
2016-04-19,2100.800048828125,4940.330078125,4537.08984375,2100.800048828125,4940.330078125,4537.08984375,2104.050048828125,4968.669921875,4574.3798828125,2091.679931640625,4915.52001953125,4515.97998046875,2096.050048828125,4968.2998046875,4573.580078125,3896830000,1824250000,1824250000
2016-04-20,2102.39990234375,4948.1298828125,4540.43994140625,2102.39990234375,4948.1298828125,4540.43994140625,2111.050048828125,4969.31982421875,4562.33984375,2096.320068359375,4928.2900390625,4523.89990234375,2101.52001953125,4941.990234375,4539.2001953125,4184880000,1781340000,1781340000
2016-04-21,2091.47998046875,4945.89013671875,4540.7998046875,2091.47998046875,4945.89013671875,4540.7998046875,2103.780029296875,4966.60986328125,4558.669921875,2088.52001953125,4932.64013671875,4522.85009765625,2102.090087890625,4949.1201171875,4540.7099609375,4175290000,1758190000,1758190000
2016-04-22,2091.580078125,4906.22998046875,4474.18994140625,2091.580078125,4906.22998046875,4474.18994140625,2094.320068359375,4921.66015625,4502.39013671875,2081.199951171875,4872.02001953125,4440.14013671875,2091.489990234375,4898.240234375,4478.4501953125,3790580000,2018930000,2018930000
2016-04-25,2087.7900390625,4895.7900390625,4474.1298828125,2087.7900390625,4895.7900390625,4474.1298828125,2089.3701171875,4904.8701171875,4474.77001953125,2077.52001953125,4878.3701171875,4452.8701171875,2089.3701171875,4891.47998046875,4459.669921875,3319740000,1582270000,1582270000
2016-04-26,2091.699951171875,4888.27978515625,4452.97021484375,2091.699951171875,4888.27978515625,4452.97021484375,2096.8701171875,4915.0,4490.06005859375,2085.800048828125,4875.419921875,4439.3798828125,2089.840087890625,4903.81005859375,4480.60009765625,3557190000,1825020000,1825020000
2016-04-27,2095.14990234375,4863.14013671875,4416.6298828125,2095.14990234375,4863.14013671875,4416.6298828125,2099.889892578125,4872.91015625,4426.27978515625,2082.31005859375,4826.3798828125,4381.169921875,2092.330078125,4855.3798828125,4412.81982421875,4100110000,1938780000,1938780000
2016-04-28,2075.81005859375,4805.2900390625,4363.990234375,2075.81005859375,4805.2900390625,4363.990234375,2099.300048828125,4889.16015625,4447.2001953125,2071.6201171875,4796.31982421875,4355.2998046875,2090.929931640625,4857.60009765625,4419.1201171875,4309840000,2161400000,2161400000
2016-04-29,2065.300048828125,4775.35986328125,4341.2998046875,2065.300048828125,4775.35986328125,4341.2998046875,2073.85009765625,4807.89013671875,4372.97021484375,2052.280029296875,4740.83984375,4307.10009765625,2071.820068359375,4805.7900390625,4367.58984375,4704720000,2376460000,2376460000
2016-05-02,2081.429931640625,4817.58984375,4381.2998046875,2081.429931640625,4817.58984375,4381.2998046875,2083.419921875,4821.56982421875,4386.97998046875,2066.110107421875,4768.27978515625,4334.58984375,2067.169921875,4786.5498046875,4350.830078125,3841110000,1880460000,1880460000
2016-05-03,2063.3701171875,4763.22021484375,4341.39013671875,2063.3701171875,4763.22021484375,4341.39013671875,2077.179931640625,4791.43017578125,4368.759765625,2054.889892578125,4749.7099609375,4329.759765625,2077.179931640625,4780.8798828125,4349.080078125,4173390000,1984340000,1984340000
2016-05-04,2051.1201171875,4725.64013671875,4312.009765625,2051.1201171875,4725.64013671875,4312.009765625,2060.300048828125,4751.64013671875,4328.22021484375,2045.550048828125,4713.91015625,4301.06982421875,2060.300048828125,4735.27978515625,4314.5,4058560000,1950800000,1950800000
2016-05-05,2050.6298828125,4717.08984375,4309.47998046875,2050.6298828125,4717.08984375,4309.47998046875,2060.22998046875,4744.5498046875,4333.1201171875,2045.77001953125,4709.75,4299.60986328125,2052.949951171875,4742.419921875,4326.91015625,4008530000,1888350000,1888350000
2016-05-06,2057.139892578125,4736.16015625,4330.169921875,2057.139892578125,4736.16015625,4330.169921875,2057.719970703125,4736.16015625,4330.240234375,2039.449951171875,4684.27978515625,4282.0,2047.77001953125,4695.89990234375,4290.35986328125,3796350000,1860800000,1860800000
2016-05-09,2058.68994140625,4750.2099609375,4341.22998046875,2058.68994140625,4750.2099609375,4341.22998046875,2064.14990234375,4771.93994140625,4361.8701171875,2054.31005859375,4735.06005859375,4329.89990234375,2057.550048828125,4736.35009765625,4331.66015625,3788620000,1625100000,1625100000
2016-05-10,2084.389892578125,4809.8798828125,4402.0400390625,2084.389892578125,4809.8798828125,4402.0400390625,2084.8701171875,4811.2998046875,4404.08984375,2062.6298828125,4758.2001953125,4351.16015625,2062.6298828125,4768.91015625,4360.72998046875,3600200000,1760120000,1760120000
2016-05-11,2064.4599609375,4760.68994140625,4361.02978515625,2064.4599609375,4760.68994140625,4361.02978515625,2083.2900390625,4812.18994140625,4407.93017578125,2064.4599609375,4760.35986328125,4360.72998046875,2083.2900390625,4799.2998046875,4395.8798828125,3821980000,1859110000,1859110000
2016-05-12,2064.110107421875,4737.330078125,4342.81005859375,2064.110107421875,4737.330078125,4342.81005859375,2073.989990234375,4779.4599609375,4377.85986328125,2053.1298828125,4710.169921875,4312.8798828125,2067.169921875,4778.18994140625,4376.08984375,3782390000,1930450000,1930450000
2016-05-13,2046.6099853515625,4717.68017578125,4326.52978515625,2046.6099853515625,4717.68017578125,4326.52978515625,2066.7900390625,4759.2900390625,4364.240234375,2043.1300048828125,4708.259765625,4318.7001953125,2062.5,4731.06982421875,4337.830078125,3579880000,1698030000,1698030000
2016-05-16,2066.659912109375,4775.4599609375,4380.47998046875,2066.659912109375,4775.4599609375,4380.47998046875,2071.8798828125,4791.25,4395.7001953125,2046.530029296875,4724.72998046875,4329.89013671875,2046.530029296875,4728.85986328125,4335.330078125,3501360000,1741510000,1741510000
2016-05-17,2047.2099609375,4715.72998046875,4322.56005859375,2047.2099609375,4715.72998046875,4322.56005859375,2065.68994140625,4776.14990234375,4385.06005859375,2040.8199462890625,4703.39013671875,4311.18017578125,2065.0400390625,4768.85009765625,4376.5498046875,4108960000,1925230000,1925230000
2016-05-18,2047.6300048828125,4739.1201171875,4338.22998046875,2047.6300048828125,4739.1201171875,4338.22998046875,2060.610107421875,4762.27978515625,4360.91015625,2034.489990234375,4704.490234375,4305.72998046875,2044.3800048828125,4705.77978515625,4314.33984375,4101320000,1934100000,1934100000
2016-05-19,2040.0400390625,4712.52978515625,4315.580078125,2040.0400390625,4712.52978515625,4315.580078125,2044.2099609375,4735.27001953125,4331.580078125,2025.9100341796875,4678.3798828125,4284.3701171875,2044.2099609375,4717.35986328125,4319.85986328125,3846770000,1805890000,1805890000
2016-05-20,2052.320068359375,4769.56005859375,4362.89990234375,2052.320068359375,4769.56005859375,4362.89990234375,2058.35009765625,4781.7001953125,4379.97998046875,2041.8800048828125,4729.0,4329.56982421875,2041.8800048828125,4729.43994140625,4330.06982421875,3507650000,1970520000,1970520000
2016-05-23,2048.0400390625,4765.77978515625,4355.10009765625,2048.0400390625,4765.77978515625,4355.10009765625,2055.580078125,4792.64013671875,4382.39990234375,2047.260009765625,4763.91015625,4353.35986328125,2052.22998046875,4771.56982421875,4364.72998046875,3055480000,1865110000,1865110000
2016-05-24,2076.06005859375,4861.06005859375,4444.2998046875,2076.06005859375,4861.06005859375,4444.2998046875,2079.669921875,4865.990234375,4449.2099609375,2052.64990234375,4792.6298828125,4380.4599609375,2052.64990234375,4792.85009765625,4381.33984375,3627340000,1942280000,1942280000
2016-05-25,2090.5400390625,4894.89013671875,4476.43017578125,2090.5400390625,4894.89013671875,4476.43017578125,2094.72998046875,4905.4501953125,4488.52001953125,2078.929931640625,4872.419921875,4453.0498046875,2078.929931640625,4877.18017578125,4459.259765625,3859160000,1784420000,1784420000
2016-05-26,2090.10009765625,4901.77001953125,4487.9599609375,2090.10009765625,4901.77001953125,4487.9599609375,2094.300048828125,4909.3798828125,4494.02978515625,2087.080078125,4887.27001953125,4469.759765625,2091.43994140625,4897.77978515625,4478.56982421875,3230990000,1606250000,1606250000
2016-05-27,2099.06005859375,4933.5,4512.5400390625,2099.06005859375,4933.5,4512.5400390625,2099.06005859375,4933.5,4512.5400390625,2090.06005859375,4902.5,4489.16015625,2090.06005859375,4904.0498046875,4490.9599609375,3079150000,1505020000,1505020000
2016-05-31,2096.949951171875,4948.0498046875,4523.89013671875,2096.949951171875,4948.0498046875,4523.89013671875,2103.47998046875,4951.4501953125,4526.83984375,2088.659912109375,4923.02978515625,4497.64990234375,2100.1298828125,4938.47998046875,4513.85009765625,4514410000,2285350000,2285350000
2016-06-01,2099.330078125,4952.25,4520.06982421875,2099.330078125,4952.25,4520.06982421875,2100.969970703125,4958.97998046875,4530.39013671875,2085.10009765625,4923.2001953125,4502.77978515625,2093.93994140625,4928.97021484375,4507.18017578125,3525170000,1797090000,1797090000
2016-06-02,2105.260009765625,4971.35986328125,4531.35009765625,2105.260009765625,4971.35986328125,4531.35009765625,2105.260009765625,4971.35986328125,4531.35009765625,2088.590087890625,4924.22998046875,4488.080078125,2097.7099609375,4941.25,4510.81005859375,3632720000,1729050000,1729050000
2016-06-03,2099.1298828125,4942.52001953125,4509.7900390625,2099.1298828125,4942.52001953125,4509.7900390625,2104.070068359375,4958.64990234375,4523.35986328125,2085.360107421875,4909.2099609375,4480.7998046875,2104.070068359375,4958.10009765625,4520.97998046875,3627780000,1697840000,1697840000
2016-06-06,2109.409912109375,4968.7099609375,4523.6298828125,2109.409912109375,4968.7099609375,4523.6298828125,2113.360107421875,4980.14013671875,4536.5498046875,2100.830078125,4944.8701171875,4510.330078125,2100.830078125,4950.4599609375,4517.8798828125,3442020000,1663840000,1663840000
2016-06-07,2112.1298828125,4961.75,4513.08984375,2112.1298828125,4961.75,4513.08984375,2119.219970703125,4979.3798828125,4532.2998046875,2110.179931640625,4960.27978515625,4511.419921875,2110.179931640625,4972.1298828125,4527.85986328125,3534730000,1747760000,1747760000
2016-06-08,2119.1201171875,4974.64013671875,4520.6298828125,2119.1201171875,4974.64013671875,4520.6298828125,2120.550048828125,4979.66015625,4529.08984375,2112.7099609375,4956.7900390625,4505.39013671875,2112.7099609375,4970.009765625,4521.10009765625,3562060000,1692640000,1692640000
2016-06-09,2115.47998046875,4958.6201171875,4512.68994140625,2115.47998046875,4958.6201171875,4512.68994140625,2117.639892578125,4965.490234375,4518.5,2107.72998046875,4940.5498046875,4494.759765625,2115.64990234375,4954.14990234375,4501.14990234375,3290320000,1632340000,1632340000
2016-06-10,2096.070068359375,4894.5498046875,4461.0498046875,2096.070068359375,4894.5498046875,4461.0498046875,2109.570068359375,4917.919921875,4480.47998046875,2089.9599609375,4880.60986328125,4447.330078125,2109.570068359375,4915.14990234375,4473.080078125,3515010000,1822200000,1822200000
2016-06-13,2079.06005859375,4848.43994140625,4422.759765625,2079.06005859375,4848.43994140625,4422.759765625,2098.1201171875,4894.85009765625,4461.27001953125,2078.4599609375,4844.93994140625,4419.72998046875,2091.75,4868.509765625,4436.1201171875,3392030000,1888300000,1888300000
2016-06-14,2075.320068359375,4843.5498046875,4424.91015625,2075.320068359375,4843.5498046875,4424.91015625,2081.300048828125,4863.009765625,4439.72998046875,2064.10009765625,4811.93017578125,4392.43017578125,2076.64990234375,4836.669921875,4413.7099609375,3759770000,1919710000,1919710000
2016-06-15,2071.5,4834.93017578125,4409.509765625,2071.5,4834.93017578125,4409.509765625,2085.64990234375,4868.16015625,4439.60986328125,2069.800048828125,4830.330078125,4404.580078125,2077.60009765625,4855.080078125,4433.68017578125,3544720000,1802200000,1802200000
2016-06-16,2077.989990234375,4844.919921875,4424.22998046875,2077.989990234375,4844.919921875,4424.22998046875,2079.6201171875,4847.85986328125,4428.27001953125,2050.3701171875,4778.77978515625,4362.16015625,2066.360107421875,4809.68994140625,4387.89990234375,3628280000,1851770000,1851770000
2016-06-17,2071.219970703125,4800.33984375,4374.3798828125,2071.219970703125,4800.33984375,4374.3798828125,2078.199951171875,4835.02001953125,4409.75,2062.840087890625,4792.33984375,4363.6298828125,2078.199951171875,4835.02001953125,4409.75,4952630000,2638220000,2638220000
2016-06-20,2083.25,4837.2099609375,4400.16015625,2083.25,4837.2099609375,4400.16015625,2100.659912109375,4882.14990234375,4444.06005859375,2075.580078125,4834.509765625,4397.35986328125,2075.580078125,4856.68994140625,4424.10986328125,3467440000,1779560000,1779560000
2016-06-21,2088.89990234375,4843.759765625,4413.39990234375,2088.89990234375,4843.759765625,4413.39990234375,2093.659912109375,4852.18994140625,4422.669921875,2083.02001953125,4826.58984375,4398.64013671875,2085.18994140625,4845.080078125,4408.02978515625,3232880000,1698080000,1698080000
2016-06-22,2085.449951171875,4833.31982421875,4404.72998046875,2085.449951171875,4833.31982421875,4404.72998046875,2099.7099609375,4875.93017578125,4442.02001953125,2084.360107421875,4830.0,4400.8798828125,2089.75,4846.68017578125,4415.4599609375,3168160000,1682220000,1682220000
2016-06-23,2113.320068359375,4910.0400390625,4467.47998046875,2113.320068359375,4910.0400390625,4467.47998046875,2113.320068359375,4910.0400390625,4467.47998046875,2092.800048828125,4859.39990234375,4420.16015625,2092.800048828125,4872.18994140625,4437.60986328125,3297940000,1738570000,1738570000
2016-06-24,2037.4100341796875,4707.97998046875,4285.7001953125,2037.4100341796875,4707.97998046875,4285.7001953125,2103.81005859375,4798.22021484375,4373.14990234375,2032.5699462890625,4698.419921875,4274.5400390625,2103.81005859375,4715.7900390625,4294.7998046875,7597450000,4411040000,4411040000
2016-06-27,2000.5400390625,4594.43994140625,4201.0498046875,2000.5400390625,4594.43994140625,4201.0498046875,2031.449951171875,4665.0400390625,4249.0,1991.6800537109375,4574.25,4179.740234375,2031.449951171875,4664.43017578125,4247.7099609375,5431220000,2659650000,2659650000
2016-06-28,2036.0899658203125,4691.8701171875,4290.47021484375,2036.0899658203125,4691.8701171875,4290.47021484375,2036.0899658203125,4692.97998046875,4291.43017578125,2006.6700439453125,4643.93017578125,4245.2900390625,2006.6700439453125,4643.93017578125,4245.31982421875,4385810000,2074090000,2074090000
2016-06-29,2070.77001953125,4779.25,4364.740234375,2070.77001953125,4779.25,4364.740234375,2073.1298828125,4787.58984375,4373.9599609375,2042.68994140625,4732.33984375,4322.35986328125,2042.68994140625,4732.93017578125,4323.330078125,4241740000,2116550000,2116550000
2016-06-30,2098.860107421875,4842.669921875,4417.7001953125,2098.860107421875,4842.669921875,4417.7001953125,2098.93994140625,4843.10986328125,4417.9599609375,2070.0,4774.52001953125,4359.56982421875,2073.169921875,4793.75,4378.75,4622820000,2171180000,2171180000
2016-07-01,2102.949951171875,4862.56982421875,4437.4501953125,2102.949951171875,4862.56982421875,4437.4501953125,2108.7099609375,4880.169921875,4453.85986328125,2097.89990234375,4837.169921875,4411.759765625,2099.340087890625,4837.18017578125,4411.77001953125,3458890000,1745130000,1745130000
2016-07-05,2088.550048828125,4822.89990234375,4410.75,2088.550048828125,4822.89990234375,4410.75,2095.050048828125,4839.1298828125,4418.0400390625,2080.860107421875,4797.2900390625,4386.56005859375,2095.050048828125,4837.06005859375,4414.35009765625,3658380000,1690340000,1690340000
2016-07-06,2099.72998046875,4859.16015625,4444.7001953125,2099.72998046875,4859.16015625,4444.7001953125,2100.719970703125,4861.0498046875,4447.22998046875,2074.02001953125,4786.009765625,4375.72021484375,2084.429931640625,4799.31982421875,4388.43017578125,3909380000,1876090000,1876090000
2016-07-07,2097.89990234375,4876.81005859375,4459.580078125,2097.89990234375,4876.81005859375,4459.580078125,2109.080078125,4889.009765625,4468.31005859375,2089.389892578125,4853.68017578125,4438.7998046875,2100.419921875,4867.47021484375,4451.14990234375,3604550000,1672770000,1672770000
2016-07-08,2129.89990234375,4956.759765625,4528.35986328125,2129.89990234375,4956.759765625,4528.35986328125,2131.7099609375,4959.0,4529.72021484375,2106.969970703125,4901.27001953125,4476.5,2106.969970703125,4906.66015625,4484.919921875,3607500000,1947260000,1947260000
2016-07-11,2137.159912109375,4988.64013671875,4554.7099609375,2137.159912109375,4988.64013671875,4554.7099609375,2143.159912109375,5002.5,4569.97021484375,2131.719970703125,4976.5400390625,4544.330078125,2131.719970703125,4976.5400390625,4544.330078125,3253340000,1718450000,1718450000
2016-07-12,2152.139892578125,5022.81982421875,4577.60986328125,2152.139892578125,5022.81982421875,4577.60986328125,2155.39990234375,5032.10009765625,4588.240234375,2139.5,5009.68017578125,4570.56005859375,2139.5,5017.990234375,4579.85009765625,4097820000,1866280000,1866280000
2016-07-13,2152.429931640625,5005.72998046875,4565.77001953125,2152.429931640625,5005.72998046875,4565.77001953125,2156.449951171875,5036.3798828125,4589.9501953125,2146.2099609375,5002.81982421875,4565.7001953125,2153.81005859375,5036.31982421875,4589.1298828125,3502320000,1650820000,1650820000
2016-07-14,2163.75,5034.06005859375,4596.490234375,2163.75,5034.06005859375,4596.490234375,2168.989990234375,5045.18017578125,4604.759765625,2157.8798828125,5025.14990234375,4585.7001953125,2157.8798828125,5041.9501953125,4597.18994140625,3465610000,1641170000,1641170000
2016-07-15,2161.739990234375,5029.58984375,4589.830078125,2161.739990234375,5029.58984375,4589.830078125,2169.050048828125,5044.81005859375,4607.18017578125,2155.7900390625,5018.52001953125,4579.830078125,2165.1298828125,5041.18994140625,4602.0,3122600000,1610300000,1610300000
2016-07-18,2166.889892578125,5055.77978515625,4619.68017578125,2166.889892578125,5055.77978515625,4619.68017578125,2168.35009765625,5063.52978515625,4627.56982421875,2159.6298828125,5030.1298828125,4591.830078125,2162.0400390625,5034.990234375,4595.06005859375,3009310000,1585570000,1585570000
2016-07-19,2163.780029296875,5036.3701171875,4603.27978515625,2163.780029296875,5036.3701171875,4603.27978515625,2164.6298828125,5052.240234375,4617.47021484375,2159.010009765625,5028.240234375,4595.3798828125,2163.7900390625,5038.22021484375,4601.68017578125,2968340000,1694740000,1694740000
2016-07-20,2173.02001953125,5089.93017578125,4657.2001953125,2173.02001953125,5089.93017578125,4657.2001953125,2175.6298828125,5098.25,4665.669921875,2164.889892578125,5053.919921875,4623.93017578125,2166.10009765625,5061.60009765625,4630.85009765625,3211860000,1877330000,1877330000
2016-07-21,2165.169921875,5073.89990234375,4647.02001953125,2165.169921875,5073.89990234375,4647.02001953125,2174.56005859375,5102.77978515625,4669.52978515625,2159.75,5061.10986328125,4634.06982421875,2172.909912109375,5093.97021484375,4662.9501953125,3438900000,1880310000,1880310000
2016-07-22,2175.030029296875,5100.16015625,4666.06982421875,2175.030029296875,5100.16015625,4666.06982421875,2175.110107421875,5103.52001953125,4670.5400390625,2163.239990234375,5064.10986328125,4635.22021484375,2166.469970703125,5078.1201171875,4650.97998046875,3023280000,1639000000,1639000000
2016-07-25,2168.47998046875,5097.6298828125,4665.93017578125,2168.47998046875,5097.6298828125,4665.93017578125,2173.7099609375,5100.72021484375,4667.08984375,2161.949951171875,5082.66015625,4650.5,2173.7099609375,5096.990234375,4662.89990234375,3057240000,1770620000,1770620000
2016-07-26,2169.179931640625,5110.0498046875,4672.10986328125,2169.179931640625,5110.0498046875,4672.10986328125,2173.5400390625,5122.2998046875,4687.89990234375,2160.179931640625,5084.18017578125,4648.919921875,2168.969970703125,5095.60986328125,4664.10009765625,3442350000,2038060000,2038060000
2016-07-27,2166.580078125,5139.81005859375,4702.8798828125,2166.580078125,5139.81005859375,4702.8798828125,2174.97998046875,5151.06005859375,4716.06982421875,2159.070068359375,5120.66015625,4685.10986328125,2169.81005859375,5143.83984375,4711.10986328125,3995500000,2122250000,2122250000
2016-07-28,2170.06005859375,5154.97998046875,4721.41015625,2170.06005859375,5154.97998046875,4721.41015625,2172.85009765625,5160.16015625,4725.77978515625,2159.739990234375,5130.75,4696.080078125,2166.050048828125,5144.81982421875,4710.22998046875,3664240000,1950910000,1950910000
2016-07-29,2173.60009765625,5162.1298828125,4730.22998046875,2173.60009765625,5162.1298828125,4730.22998046875,2177.090087890625,5175.81005859375,4743.25,2163.489990234375,5140.0498046875,4715.77001953125,2168.830078125,5162.14990234375,4734.7001953125,4038840000,2072640000,2072640000
2016-08-01,2170.840087890625,5184.2001953125,4756.0400390625,2170.840087890625,5184.2001953125,4756.0400390625,2178.2900390625,5199.1298828125,4767.240234375,2166.2099609375,5158.93017578125,4728.72998046875,2173.14990234375,5167.419921875,4734.43994140625,3505990000,1866590000,1866590000
2016-08-02,2157.030029296875,5137.72998046875,4719.2099609375,2157.030029296875,5137.72998046875,4719.2099609375,2170.199951171875,5181.02001953125,4752.2900390625,2147.580078125,5109.7998046875,4689.5498046875,2169.93994140625,5177.52978515625,4748.419921875,3848750000,2142010000,2142010000
2016-08-03,2163.7900390625,5159.740234375,4734.330078125,2163.7900390625,5159.740234375,4734.330078125,2163.7900390625,5159.740234375,4734.330078125,2152.56005859375,5128.43994140625,4712.10009765625,2156.81005859375,5133.240234375,4716.580078125,3786530000,1909470000,1909470000
2016-08-04,2164.25,5166.25,4743.81005859375,2164.25,5166.25,4743.81005859375,2168.18994140625,5174.0,4749.08984375,2159.070068359375,5145.39013671875,4719.009765625,2163.510009765625,5158.02001953125,4731.5400390625,3709200000,1930000000,1930000000
2016-08-05,2182.8701171875,5221.1201171875,4791.2099609375,2182.8701171875,5221.1201171875,4791.2099609375,2182.8701171875,5227.22998046875,4799.85986328125,2168.7900390625,5186.25,4763.580078125,2168.7900390625,5190.7099609375,4769.169921875,3663070000,2017720000,2017720000
2016-08-08,2180.889892578125,5213.14013671875,4784.740234375,2180.889892578125,5213.14013671875,4784.740234375,2185.43994140625,5228.39990234375,4794.14013671875,2177.85009765625,5202.18017578125,4770.22021484375,2183.760009765625,5223.5400390625,4791.10009765625,3327550000,1624450000,1624450000
2016-08-09,2181.739990234375,5225.47998046875,4795.75,2181.739990234375,5225.47998046875,4795.75,2187.659912109375,5238.5400390625,4811.02001953125,2178.610107421875,5214.9501953125,4786.3798828125,2182.239990234375,5216.2099609375,4787.919921875,3334300000,1664320000,1664320000
2016-08-10,2175.489990234375,5204.580078125,4783.39013671875,2175.489990234375,5204.580078125,4783.39013671875,2183.409912109375,5227.9599609375,4799.8798828125,2172.0,5193.7998046875,4771.97998046875,2182.81005859375,5227.9501953125,4799.830078125,3254950000,1651240000,1651240000
2016-08-11,2185.7900390625,5228.39990234375,4803.31005859375,2185.7900390625,5228.39990234375,4803.31005859375,2188.449951171875,5235.2900390625,4813.35986328125,2177.969970703125,5211.25,4790.64990234375,2177.969970703125,5222.14990234375,4800.58984375,3423160000,1511670000,1511670000
2016-08-12,2184.050048828125,5232.89013671875,4807.080078125,2184.050048828125,5232.89013671875,4807.080078125,2186.280029296875,5233.33984375,4807.52978515625,2179.419921875,5215.5498046875,4790.490234375,2183.739990234375,5219.66015625,4794.35009765625,3000660000,1501620000,1501620000
2016-08-15,2190.14990234375,5262.02001953125,4827.1201171875,2190.14990234375,5262.02001953125,4827.1201171875,2193.81005859375,5271.35986328125,4837.669921875,2186.080078125,5241.14013671875,4812.4501953125,2186.080078125,5242.18017578125,4814.77001953125,3078530000,1533170000,1533170000
2016-08-16,2178.14990234375,5227.10986328125,4797.18994140625,2178.14990234375,5227.10986328125,4797.18994140625,2186.239990234375,5248.259765625,4814.9599609375,2178.139892578125,5226.77978515625,4796.919921875,2186.239990234375,5247.9599609375,4814.2099609375,3196400000,1698390000,1698390000
2016-08-17,2182.219970703125,5228.66015625,4805.4501953125,2182.219970703125,5228.66015625,4805.4501953125,2183.080078125,5230.08984375,4807.0498046875,2168.5,5197.22998046875,4772.43017578125,2177.840087890625,5228.43994140625,4799.02978515625,3388910000,1747890000,1747890000
2016-08-18,2187.02001953125,5240.14990234375,4808.68017578125,2187.02001953125,5240.14990234375,4808.68017578125,2187.030029296875,5243.169921875,4814.5400390625,2180.4599609375,5221.83984375,4794.2900390625,2181.89990234375,5226.4501953125,4802.330078125,3300570000,1659080000,1659080000
2016-08-19,2183.8701171875,5238.3798828125,4806.14013671875,2183.8701171875,5238.3798828125,4806.14013671875,2185.0,5245.81005859375,4816.0,2175.1298828125,5217.64990234375,4786.27001953125,2184.239990234375,5229.8701171875,4800.2001953125,3084800000,1632740000,1632740000
2016-08-22,2182.639892578125,5244.60009765625,4808.56005859375,2182.639892578125,5244.60009765625,4808.56005859375,2185.14990234375,5252.1298828125,4817.35986328125,2175.9599609375,5224.6298828125,4791.06005859375,2181.580078125,5231.4599609375,4797.9501953125,2777550000,1560210000,1560210000
2016-08-23,2186.89990234375,5260.080078125,4818.47998046875,2186.89990234375,5260.080078125,4818.47998046875,2193.419921875,5275.740234375,4836.4501953125,2186.800048828125,5257.89990234375,4816.759765625,2187.81005859375,5265.77978515625,4828.7900390625,3041490000,1547050000,1547050000
2016-08-24,2175.43994140625,5217.68994140625,4783.490234375,2175.43994140625,5217.68994140625,4783.490234375,2186.659912109375,5262.990234375,4821.2998046875,2171.25,5205.64013671875,4770.72998046875,2185.090087890625,5254.419921875,4812.490234375,3148280000,1714780000,1714780000
2016-08-25,2172.469970703125,5212.2001953125,4775.43017578125,2172.469970703125,5212.2001953125,4775.43017578125,2179.0,5230.58984375,4792.47021484375,2169.739990234375,5201.64013671875,4768.0,2173.2900390625,5207.60986328125,4773.68017578125,2969310000,1511890000,1511890000
2016-08-26,2169.0400390625,5218.919921875,4783.68994140625,2169.0400390625,5218.919921875,4783.68994140625,2187.93994140625,5253.39013671875,4815.580078125,2160.389892578125,5191.85986328125,4758.10009765625,2175.10009765625,5219.0498046875,4782.4599609375,3342340000,1591060000,1591060000
