contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AAPL250221P00215000,2025-02-14 20:59:03+00:00,215.0,0.05,0.04,0.05,-0.02,-28.571428,752.0,12288.0,0.48242705078125003,False,REGULAR,USD,2025-02-21
AAPL250221P00217500,2025-02-14 20:43:06+00:00,217.5,0.06,0.05,0.1,-0.030000005,-33.333336,272.0,4781.0,0.49023947265625006,False,REGULAR,USD,2025-02-21
AAPL250221P00220000,2025-02-14 20:55:22+00:00,220.0,0.06,0.06,0.07,-0.040000003,-40.000004,1086.0,21047.0,0.42578699218750005,False,REGULAR,USD,2025-02-21
AAPL250221P00222500,2025-02-14 20:56:58+00:00,222.5,0.07,0.07,0.09,-0.059999995,-46.153843,870.0,6339.0,0.4023497265625,False,REGULAR,USD,2025-02-21
AAPL250221P00225000,2025-02-14 20:59:30+00:00,225.0,0.1,0.09,0.1,-0.07,-41.17647,2328.0,16545.0,0.367193828125,False,REGULAR,USD,2025-02-21
AAPL250221P00227500,2025-02-14 20:59:10+00:00,227.5,0.11,0.1,0.13,-0.14,-56.0,2375.0,7106.0,0.34180345703125,False,REGULAR,USD,2025-02-21
AAPL250221P00230000,2025-02-14 20:59:30+00:00,230.0,0.16,0.16,0.18,-0.20000002,-55.555557,7861.0,20709.0,0.3178779150390625,False,REGULAR,USD,2025-02-21
AAPL250221P00232500,2025-02-14 20:59:50+00:00,232.5,0.24,0.24,0.25,-0.32,-57.142857,3824.0,5880.0,0.2929758203124999,False,REGULAR,USD,2025-02-21
AAPL250221P00235000,2025-02-14 20:59:57+00:00,235.0,0.38,0.38,0.4,-0.49,-56.32184,14630.0,19023.0,0.2758861474609374,False,REGULAR,USD,2025-02-21
AAPL250221P00237500,2025-02-14 20:59:57+00:00,237.5,0.63,0.62,0.65,-0.77,-55.0,10041.0,4707.0,0.2602613037109375,False,REGULAR,USD,2025-02-21
AAPL250221P00240000,2025-02-14 20:59:59+00:00,240.0,1.07,1.05,1.08,-1.12,-51.141552,23567.0,22614.0,0.2474440490722656,False,REGULAR,USD,2025-02-21
AAPL250221P00242500,2025-02-14 20:59:53+00:00,242.5,1.75,1.72,1.78,-1.55,-46.969696,20208.0,1614.0,0.2375564526367187,False,REGULAR,USD,2025-02-21
AAPL250221P00245000,2025-02-14 20:59:45+00:00,245.0,2.8,2.77,2.83,-2.0000002,-41.66667,8730.0,6254.0,0.22974403076171873,True,REGULAR,USD,2025-02-21
AAPL250221P00247500,2025-02-14 20:58:16+00:00,247.5,4.1,4.2,4.3,-2.75,-40.145985,1785.0,56.0,0.2260819580078125,True,REGULAR,USD,2025-02-21
AAPL250221P00250000,2025-02-14 20:59:27+00:00,250.0,5.81,6.0,6.2,-3.2199998,-35.658913,1448.0,3258.0,0.23194127441406248,True,REGULAR,USD,2025-02-21
AAPL250221P00252500,2025-02-14 20:59:31+00:00,252.5,8.05,8.05,8.35,-2.71,-25.185873,71.0,109.0,0.24024197265624997,True,REGULAR,USD,2025-02-21
AAPL250221P00255000,2025-02-14 19:13:34+00:00,255.0,10.0,10.35,11.05,-3.0500002,-23.371649,238.0,793.0,0.3237372314453124,True,REGULAR,USD,2025-02-21
AAPL250221P00257500,2025-02-14 20:44:52+00:00,257.5,13.3,12.05,13.7,-7.95,-37.411766,13.0,0.0,0.398443515625,True,REGULAR,USD,2025-02-21
AAPL250221P00260000,2025-02-14 18:48:45+00:00,260.0,14.88,15.15,15.5,-4.669999,-23.887465,49.0,37.0,0.2802806347656249,True,REGULAR,USD,2025-02-21
AAPL250221P00262500,2025-02-17 05:09:16+00:00,262.5,18.31,,,-1.3900013,-7.0558434,,,0.0,True,REGULAR,USD,2025-02-21
AAPL250221P00265000,2025-02-14 16:39:42+00:00,265.0,20.2,19.4,21.15,-3.6499996,-15.303982,11.0,0.0,0.5336960693359375,True,REGULAR,USD,2025-02-21
AAPL250221P00267500,2025-02-17 05:09:16+00:00,267.5,23.45,,,-0.39999962,-1.6771473,,,0.0,True,REGULAR,USD,2025-02-21
AAPL250221P00270000,2025-02-13 20:26:44+00:00,270.0,28.5,24.7,25.9,0.0,0.0,13.0,11.0,0.5639692041015626,True,REGULAR,USD,2025-02-21
AAPL250221P00275000,2025-02-13 20:55:32+00:00,275.0,33.79,29.0,31.05,0.0,0.0,30.0,30.0,0.6816438085937502,True,REGULAR,USD,2025-02-21
AAPL250221P00280000,2025-02-14 18:29:19+00:00,280.0,36.07,34.6,35.8,-2.7400017,-7.0600405,1.0,0.0,0.6865265722656251,True,REGULAR,USD,2025-02-21
AAPL250221P00285000,2025-02-10 16:32:23+00:00,285.0,56.01,39.55,41.05,0.0,0.0,1.0,0.0,0.8344743115234373,True,REGULAR,USD,2025-02-21
AAPL250221P00290000,2025-01-21 16:34:22+00:00,290.0,70.0,44.6,45.85,0.0,0.0,1.0,0.0,0.842775009765625,True,REGULAR,USD,2025-02-21
AAPL250221P00295000,2025-02-03 20:55:00+00:00,295.0,66.55,49.1,50.75,0.0,0.0,1.0,0.0,0.86914193359375,True,REGULAR,USD,2025-02-21
AAPL250221P00300000,2024-12-30 14:56:29+00:00,300.0,48.5,63.75,64.75,0.0,0.0,10.0,0.0,2.2435346646118157,True,REGULAR,USD,2025-02-21
AAPL250221P00305000,2024-12-27 17:04:51+00:00,305.0,51.6,68.7,69.45,0.0,0.0,1.0,0.0,2.320560839233398,True,REGULAR,USD,2025-02-21
AAPL250221P00310000,2024-12-27 17:11:31+00:00,310.0,56.6,73.1,74.5,0.0,0.0,2.0,0.0,2.382572402954101,True,REGULAR,USD,2025-02-21
AAPL250221P00315000,2024-12-27 16:24:10+00:00,315.0,60.9,78.8,79.55,0.0,0.0,1.0,0.0,2.5146521508789057,True,REGULAR,USD,2025-02-21
AAPL250221P00320000,2024-12-27 16:51:20+00:00,320.0,66.2,83.55,84.8,0.0,0.0,1.0,0.0,2.602054276123047,True,REGULAR,USD,2025-02-21
AAPL250221P00330000,2025-02-17 05:09:17+00:00,330.0,84.85,,,0.0,0.0,,,0.0,True,REGULAR,USD,2025-02-21
AAPL250221P00335000,2024-12-27 16:51:20+00:00,335.0,81.2,98.65,99.7,0.0,0.0,1.0,0.0,2.8491239709472658,True,REGULAR,USD,2025-02-21
AAPL250221P00340000,2024-12-20 20:50:00+00:00,340.0,86.5,109.35,109.95,0.0,0.0,1.0,0.0,3.53357050201416,True,REGULAR,USD,2025-02-21
AAPL250221P00345000,2024-12-20 20:50:00+00:00,345.0,91.55,114.3,114.9,0.0,0.0,1.0,0.0,3.6094980465698243,True,REGULAR,USD,2025-02-21
AAPL250221P00350000,2025-02-03 20:54:10+00:00,350.0,121.35,104.45,106.15,0.0,0.0,1.0,0.0,1.6709000830078127,True,REGULAR,USD,2025-02-21
AAPL250221P00355000,2025-01-29 20:13:20+00:00,355.0,116.75,109.8,111.2,0.0,0.0,,0.0,1.29297228515625,True,REGULAR,USD,2025-02-21
AAPL250221P00370000,2024-12-27 16:41:04+00:00,370.0,115.55,133.15,134.35,0.0,0.0,1.0,0.0,3.302736118164062,True,REGULAR,USD,2025-02-21
AAPL250221P00380000,2025-02-06 16:08:02+00:00,380.0,148.65,134.65,136.05,0.0,0.0,2.0,0.0,1.9238285058593751,True,REGULAR,USD,2025-02-21
AAPL250228P00100000,2025-02-03 14:30:11+00:00,100.0,0.03,0.0,0.01,0.0,0.0,1.0,31.0,1.5000025,False,REGULAR,USD,2025-02-28
AAPL250228P00110000,2025-01-28 15:46:17+00:00,110.0,0.03,0.0,0.01,0.0,0.0,36.0,40.0,1.3437532812499997,False,REGULAR,USD,2025-02-28
AAPL250228P00120000,2025-01-30 16:03:24+00:00,120.0,0.03,0.0,0.01,0.0,0.0,3.0,23.0,1.1875040625,False,REGULAR,USD,2025-02-28
AAPL250228P00130000,2025-02-13 16:36:49+00:00,130.0,0.01,0.0,0.01,0.0,0.0,23.0,58.0,1.0625046875000002,False,REGULAR,USD,2025-02-28
AAPL250228P00140000,2025-02-13 20:18:11+00:00,140.0,0.01,0.0,0.01,0.0,0.0,8.0,113.0,0.937500625,False,REGULAR,USD,2025-02-28
AAPL250228P00145000,2025-02-12 14:43:27+00:00,145.0,0.01,0.0,0.02,0.0,0.0,1.0,131.0,0.937500625,False,REGULAR,USD,2025-02-28
AAPL250228P00150000,2025-02-12 16:30:56+00:00,150.0,0.02,0.0,0.02,0.0,0.0,1.0,296.0,0.8906260937499999,False,REGULAR,USD,2025-02-28
AAPL250228P00155000,2025-02-14 18:02:01+00:00,155.0,0.01,0.0,0.02,-0.01,-50.0,40.0,215.0,0.8281267187499999,False,REGULAR,USD,2025-02-28
AAPL250228P00160000,2025-02-13 20:50:46+00:00,160.0,0.02,0.0,0.02,0.0,0.0,24.0,625.0,0.7812521875,False,REGULAR,USD,2025-02-28
AAPL250228P00165000,2025-02-13 19:15:27+00:00,165.0,0.02,0.0,0.23,0.0,0.0,40.0,801.0,0.9335944140625,False,REGULAR,USD,2025-02-28
AAPL250228P00170000,2025-02-14 19:47:44+00:00,170.0,0.02,0.02,0.03,0.0,0.0,8.0,142.0,0.73437765625,False,REGULAR,USD,2025-02-28
AAPL250228P00175000,2025-02-14 17:15:02+00:00,175.0,0.02,0.0,0.04,-0.01,-33.333336,2.0,142.0,0.6640658593750002,False,REGULAR,USD,2025-02-28
AAPL250228P00180000,2025-02-14 19:28:05+00:00,180.0,0.03,0.01,0.04,-0.01,-25.0,21.0,619.0,0.6250037500000001,False,REGULAR,USD,2025-02-28
AAPL250228P00185000,2025-02-14 19:11:55+00:00,185.0,0.04,0.01,0.05,-0.010000002,-20.000002,123.0,1316.0,0.585941640625,False,REGULAR,USD,2025-02-28
AAPL250228P00190000,2025-02-14 20:36:05+00:00,190.0,0.05,0.04,0.05,-0.009999998,-16.666662,38.0,553.0,0.5585981640625001,False,REGULAR,USD,2025-02-28
AAPL250228P00195000,2025-02-14 17:14:48+00:00,195.0,0.06,0.04,0.06,-0.02,-25.0,8.0,1187.0,0.5136767382812499,False,REGULAR,USD,2025-02-28
AAPL250228P00200000,2025-02-14 20:42:24+00:00,200.0,0.07,0.07,0.08,-0.020000003,-22.222223,108.0,1670.0,0.49023947265625006,False,REGULAR,USD,2025-02-28
AAPL250228P00205000,2025-02-14 20:24:21+00:00,205.0,0.09,0.07,0.09,-0.019999996,-18.181814,70.0,1005.0,0.44434149414062496,False,REGULAR,USD,2025-02-28
AAPL250228P00207500,2025-02-17 05:04:30+00:00,207.5,0.09,,,-0.03999999,-30.769224,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00210000,2025-02-14 20:38:38+00:00,210.0,0.11,0.1,0.11,-0.040000007,-26.666668,339.0,1248.0,0.4023497265625,False,REGULAR,USD,2025-02-28
AAPL250228P00212500,2025-02-17 05:04:31+00:00,212.5,0.12,,,-0.04,-25.0,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00215000,2025-02-14 20:44:19+00:00,215.0,0.14,0.13,0.14,-0.049999997,-26.315786,176.0,1481.0,0.362311064453125,False,REGULAR,USD,2025-02-28
AAPL250228P00217500,2025-02-17 05:04:31+00:00,217.5,0.16,,,-0.07000001,-30.434786,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00220000,2025-02-14 20:59:47+00:00,220.0,0.18,0.18,0.19,-0.099999994,-35.714283,1758.0,3625.0,0.3232489550781249,False,REGULAR,USD,2025-02-28
AAPL250228P00222500,2025-02-17 05:04:31+00:00,222.5,0.23,,,-0.14,-37.837837,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00225000,2025-02-14 20:58:57+00:00,225.0,0.29,0.28,0.3,-0.18,-38.29787,952.0,2878.0,0.2910227148437499,False,REGULAR,USD,2025-02-28
AAPL250228P00227500,2025-02-17 05:04:31+00:00,227.5,0.38,,,-0.26999998,-41.53846,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00230000,2025-02-14 20:58:14+00:00,230.0,0.51,0.52,0.55,-0.38,-42.69663,2619.0,3804.0,0.26636475830078127,False,REGULAR,USD,2025-02-28
AAPL250228P00232500,2025-02-17 05:04:31+00:00,232.5,0.69,,,-0.55,-44.35484,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00235000,2025-02-14 20:59:44+00:00,235.0,1.03,1.0,1.07,-0.69000006,-40.116283,2100.0,2437.0,0.2452468054199219,False,REGULAR,USD,2025-02-28
AAPL250228P00237500,2025-02-17 05:04:31+00:00,237.5,1.5,,,-1.02,-40.476192,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00240000,2025-02-14 20:58:19+00:00,240.0,2.09,2.08,2.13,-1.21,-36.666668,2920.0,988.0,0.22925575439453127,False,REGULAR,USD,2025-02-28
AAPL250228P00242500,2025-02-17 05:04:31+00:00,242.5,2.95,,,-1.5399997,-34.298435,,,0.0,False,REGULAR,USD,2025-02-28
AAPL250228P00245000,2025-02-14 20:55:59+00:00,245.0,3.8,3.9,4.1,-2.0600002,-35.153584,1763.0,319.0,0.22010057250976559,True,REGULAR,USD,2025-02-28
AAPL250228P00247500,2025-02-17 05:04:31+00:00,247.5,5.2,,,-2.4500003,-32.026146,,,0.0,True,REGULAR,USD,2025-02-28
AAPL250228P00250000,2025-02-14 20:57:30+00:00,250.0,6.7,6.2,7.1,-2.9499998,-30.569946,1378.0,146.0,0.21277642700195312,True,REGULAR,USD,2025-02-28
AAPL250228P00252500,2025-02-17 05:04:31+00:00,252.5,9.24,,,-2.3600006,-20.344831,,,0.0,True,REGULAR,USD,2025-02-28
AAPL250228P00255000,2025-02-14 20:41:37+00:00,255.0,11.35,10.2,11.1,-2.5999994,-18.637989,58.0,32.0,0.213875048828125,True,REGULAR,USD,2025-02-28
AAPL250228P00257500,2025-02-17 05:04:31+00:00,257.5,14.1,,,0.10000038,0.7142884,,,0.0,True,REGULAR,USD,2025-02-28
AAPL250228P00260000,2025-02-14 20:13:43+00:00,260.0,15.39,15.15,15.85,-3.3100004,-17.700535,122.0,4.0,0.24732197998046873,True,REGULAR,USD,2025-02-28
AAPL250228P00265000,2025-02-14 20:54:10+00:00,265.0,19.95,20.15,20.8,-8.75,-30.487804,37.0,0.0,0.29492892578124996,True,REGULAR,USD,2025-02-28
AAPL250228P00270000,2025-02-10 20:43:35+00:00,270.0,42.5,24.9,26.15,0.0,0.0,170.0,0.0,0.40112903564453123,True,REGULAR,USD,2025-02-28
AAPL250228P00275000,2025-02-13 19:44:09+00:00,275.0,33.15,29.1,31.2,0.0,0.0,15.0,0.0,0.4624077197265626,True,REGULAR,USD,2025-02-28
AAPL250228P00300000,2025-01-31 16:42:55+00:00,300.0,60.75,54.1,56.2,0.0,0.0,2.0,0.0,0.7036162451171876,True,REGULAR,USD,2025-02-28
AAPL250307P00100000,2025-02-11 20:22:33+00:00,100.0,0.01,0.0,0.01,0.0,0.0,24.0,63.0,1.1875040625,False,REGULAR,USD,2025-03-07
AAPL250307P00110000,2025-02-17 05:09:17+00:00,110.0,0.01,,,0.0,0.0,,,0.0,False,REGULAR,USD,2025-03-07
AAPL250307P00120000,2025-02-12 17:14:09+00:00,120.0,0.02,0.0,0.04,0.0,0.0,13.0,10.0,1.0625046875000002,False,REGULAR,USD,2025-03-07
AAPL250307P00130000,2025-02-12 17:14:01+00:00,130.0,0.02,0.0,0.05,0.0,0.0,8.0,9.0,0.9687503125,False,REGULAR,USD,2025-03-07
AAPL250307P00140000,2025-02-14 14:31:06+00:00,140.0,0.02,0.0,0.02,0.0,0.0,1.0,316.0,0.79687703125,False,REGULAR,USD,2025-03-07
AAPL250307P00145000,2025-02-12 18:22:10+00:00,145.0,0.03,0.0,0.23,0.0,0.0,55.0,85.0,0.9589847851562499,False,REGULAR,USD,2025-03-07
AAPL250307P00150000,2025-02-14 20:59:29+00:00,150.0,0.01,0.0,0.15,-0.02,-66.66667,14.0,308.0,0.85742330078125,False,REGULAR,USD,2025-03-07
AAPL250307P00155000,2025-02-14 18:19:35+00:00,155.0,0.02,0.01,0.04,-0.01,-33.333336,14.0,918.0,0.7187528125,False,REGULAR,USD,2025-03-07
AAPL250307P00160000,2025-02-13 19:24:40+00:00,160.0,0.04,0.0,0.04,0.0,0.0,5.0,275.0,0.6562534375000001,False,REGULAR,USD,2025-03-07
AAPL250307P00165000,2025-02-14 19:57:12+00:00,165.0,0.04,0.0,0.05,-0.060000002,-60.0,6.0,75.0,0.6250037500000001,False,REGULAR,USD,2025-03-07
AAPL250307P00170000,2025-02-14 19:43:52+00:00,170.0,0.04,0.01,0.06,-0.02,-33.333336,3.0,1130.0,0.6015664843750002,False,REGULAR,USD,2025-03-07
AAPL250307P00175000,2025-02-14 19:35:12+00:00,175.0,0.05,0.02,0.06,-0.02,-28.571428,6.0,547.0,0.5664105859375,False,REGULAR,USD,2025-03-07
AAPL250307P00180000,2025-02-14 16:45:57+00:00,180.0,0.06,0.03,0.07,-0.010000002,-14.285716,10.0,358.0,0.5351608984375,False,REGULAR,USD,2025-03-07
AAPL250307P00185000,2025-02-14 18:35:17+00:00,185.0,0.07,0.06,0.08,-0.020000003,-22.222223,3.0,199.0,0.5117236328125,False,REGULAR,USD,2025-03-07
AAPL250307P00190000,2025-02-14 18:25:51+00:00,190.0,0.09,0.07,0.09,0.0,0.0,22.0,649.0,0.48438015625,False,REGULAR,USD,2025-03-07
AAPL250307P00195000,2025-02-14 20:40:20+00:00,195.0,0.11,0.09,0.11,-0.009999998,-8.333331,49.0,385.0,0.45117736328125,False,REGULAR,USD,2025-03-07
AAPL250307P00200000,2025-02-14 20:03:56+00:00,200.0,0.13,0.12,0.13,0.0,0.0,128.0,649.0,0.41699801757812494,False,REGULAR,USD,2025-03-07
AAPL250307P00205000,2025-02-14 20:01:37+00:00,205.0,0.15,0.13,0.15,-0.030000001,-16.666666,76.0,605.0,0.3803772900390625,False,REGULAR,USD,2025-03-07
AAPL250307P00210000,2025-02-14 20:56:26+00:00,210.0,0.18,0.17,0.19,-0.029999986,-14.285707,947.0,1811.0,0.348639326171875,False,REGULAR,USD,2025-03-07
AAPL250307P00215000,2025-02-14 20:59:45+00:00,215.0,0.23,0.22,0.25,-0.07000001,-23.333336,1015.0,1704.0,0.3178779150390625,False,REGULAR,USD,2025-03-07
AAPL250307P00220000,2025-02-14 20:58:53+00:00,220.0,0.33,0.32,0.34,-0.16,-32.65306,924.0,2428.0,0.2876047802734374,False,REGULAR,USD,2025-03-07
AAPL250307P00225000,2025-02-14 20:59:44+00:00,225.0,0.52,0.51,0.54,-0.28000003,-35.000004,773.0,3584.0,0.26489992919921873,False,REGULAR,USD,2025-03-07
AAPL250307P00230000,2025-02-14 20:59:44+00:00,230.0,0.92,0.9,0.93,-0.47999996,-34.285713,1956.0,2733.0,0.24683370361328127,False,REGULAR,USD,2025-03-07
AAPL250307P00235000,2025-02-14 20:59:47+00:00,235.0,1.63,1.6,1.66,-0.82000005,-33.46939,1527.0,2249.0,0.2329178271484375,False,REGULAR,USD,2025-03-07
AAPL250307P00240000,2025-02-14 20:55:45+00:00,240.0,2.75,2.84,2.91,-1.3499999,-32.926826,435.0,686.0,0.22083298706054685,False,REGULAR,USD,2025-03-07
AAPL250307P00245000,2025-02-14 20:59:36+00:00,245.0,4.8,4.8,4.9,-1.8499999,-27.819546,924.0,506.0,0.2108233215332031,True,REGULAR,USD,2025-03-07
AAPL250307P00250000,2025-02-14 17:40:18+00:00,250.0,8.43,7.6,7.75,-1.7699995,-17.352938,45.0,231.0,0.20215641601562498,True,REGULAR,USD,2025-03-07
AAPL250307P00255000,2025-02-14 20:40:49+00:00,255.0,11.65,10.55,11.5,-2.2000008,-15.884481,26.0,19.0,0.19886055053710935,True,REGULAR,USD,2025-03-07
AAPL250307P00260000,2025-02-14 20:37:56+00:00,260.0,16.05,15.4,15.9,-3.58,-18.237392,9.0,9.0,0.20191227783203125,True,REGULAR,USD,2025-03-07
AAPL250307P00265000,2025-02-14 20:37:56+00:00,265.0,20.85,19.65,20.8,-10.25,-32.9582,14.0,3.0,0.23438265625,True,REGULAR,USD,2025-03-07
AAPL250307P00270000,2025-02-14 20:57:51+00:00,270.0,25.44,25.05,25.85,-3.7399998,-12.816997,10.0,0.0,0.2827220166015625,True,REGULAR,USD,2025-03-07
AAPL250307P00280000,2025-02-17 05:09:19+00:00,280.0,34.75,,,0.0,0.0,,,0.0,True,REGULAR,USD,2025-03-07
AAPL250307P00300000,2025-02-17 05:09:19+00:00,300.0,71.5,,,0.0,0.0,,,0.0,True,REGULAR,USD,2025-03-07
AAPL250307P00325000,2025-02-03 16:27:50+00:00,325.0,98.71,78.95,80.95,0.0,0.0,,0.0,0.6752962158203126,True,REGULAR,USD,2025-03-07
AAPL250307P00330000,2025-02-03 16:27:50+00:00,330.0,103.68,84.05,86.0,0.0,0.0,,0.0,0.7148466015625,True,REGULAR,USD,2025-03-07
AAPL250314P00100000,2025-02-04 19:40:33+00:00,100.0,0.03,0.0,0.02,0.0,0.0,,24.0,1.0625046875000002,False,REGULAR,USD,2025-03-14
AAPL250314P00110000,2025-02-04 15:24:49+00:00,110.0,0.04,0.0,0.03,0.0,0.0,,3.0,0.98437515625,False,REGULAR,USD,2025-03-14
AAPL250314P00120000,2025-02-12 16:33:39+00:00,120.0,0.01,0.01,0.03,0.0,0.0,3.0,5.0,0.9062509375,False,REGULAR,USD,2025-03-14
AAPL250314P00140000,2025-02-06 18:13:11+00:00,140.0,0.05,0.0,0.05,0.0,0.0,,101.0,0.7382838671874999,False,REGULAR,USD,2025-03-14
AAPL250314P00145000,2025-02-03 17:06:37+00:00,145.0,0.1,0.02,0.06,0.0,0.0,,10.0,0.72851833984375,False,REGULAR,USD,2025-03-14
AAPL250314P00150000,2025-02-12 17:14:37+00:00,150.0,0.05,0.0,0.06,0.0,0.0,10.0,610.0,0.6640658593750002,False,REGULAR,USD,2025-03-14
AAPL250314P00155000,2025-02-14 20:04:50+00:00,155.0,0.05,0.01,0.06,-0.009999998,-16.666662,12.0,467.0,0.632816171875,False,REGULAR,USD,2025-03-14
AAPL250314P00160000,2025-02-13 15:46:02+00:00,160.0,0.09,0.01,0.07,0.0,0.0,2.0,267.0,0.6015664843750002,False,REGULAR,USD,2025-03-14
AAPL250314P00165000,2025-02-06 16:02:53+00:00,165.0,0.13,0.01,0.07,0.0,0.0,20.0,56.0,0.56055126953125,False,REGULAR,USD,2025-03-14
AAPL250314P00170000,2025-02-14 18:56:02+00:00,170.0,0.07,0.04,0.08,-0.04,-36.363636,200.0,733.0,0.5468795312500001,False,REGULAR,USD,2025-03-14
AAPL250314P00175000,2025-02-14 17:20:46+00:00,175.0,0.09,0.03,0.09,-0.009999998,-9.999997,5.0,105.0,0.50586431640625,False,REGULAR,USD,2025-03-14
AAPL250314P00180000,2025-02-14 17:21:09+00:00,180.0,0.1,0.08,0.1,-0.009999998,-9.090907,6.0,833.0,0.49805189453125004,False,REGULAR,USD,2025-03-14
AAPL250314P00185000,2025-02-14 15:00:25+00:00,185.0,0.1,0.09,0.12,-0.07,-41.17647,240.0,104.0,0.46973186523437505,False,REGULAR,USD,2025-03-14
AAPL250314P00190000,2025-02-14 18:56:11+00:00,190.0,0.13,0.11,0.13,-0.02000001,-13.333339,84.0,415.0,0.43457596679687505,False,REGULAR,USD,2025-03-14
AAPL250314P00195000,2025-02-14 18:55:17+00:00,195.0,0.14,0.13,0.15,-0.019999996,-12.499997,1.0,179.0,0.40332627929687503,False,REGULAR,USD,2025-03-14
AAPL250314P00200000,2025-02-14 15:18:52+00:00,200.0,0.17,0.17,0.19,-0.030000001,-15.0,70.0,423.0,0.37744763183593744,False,REGULAR,USD,2025-03-14
AAPL250314P00205000,2025-02-14 19:31:58+00:00,205.0,0.21,0.2,0.22,-0.060000017,-22.222229,31.0,318.0,0.34570966796874997,False,REGULAR,USD,2025-03-14
AAPL250314P00210000,2025-02-14 20:52:04+00:00,210.0,0.25,0.25,0.27,-0.09,-26.470589,167.0,603.0,0.3166572241210937,False,REGULAR,USD,2025-03-14
AAPL250314P00215000,2025-02-14 20:56:14+00:00,215.0,0.36,0.34,0.37,-0.119999975,-24.999994,359.0,590.0,0.2929758203124999,False,REGULAR,USD,2025-03-14
AAPL250314P00220000,2025-02-14 20:57:30+00:00,220.0,0.51,0.51,0.55,-0.21000004,-29.166672,411.0,1700.0,0.2732006274414062,False,REGULAR,USD,2025-03-14
AAPL250314P00225000,2025-02-14 20:56:44+00:00,225.0,0.79,0.81,0.85,-0.42000002,-34.710743,208.0,1465.0,0.2553785400390626,False,REGULAR,USD,2025-03-14
AAPL250314P00230000,2025-02-14 20:57:53+00:00,230.0,1.29,1.32,1.37,-0.59000003,-31.38298,481.0,933.0,0.24048611083984373,False,REGULAR,USD,2025-03-14
AAPL250314P00235000,2025-02-14 20:59:36+00:00,235.0,2.18,2.16,2.23,-0.9399998,-30.1282,336.0,422.0,0.22766885620117186,False,REGULAR,USD,2025-03-14
AAPL250314P00240000,2025-02-14 20:59:36+00:00,240.0,3.55,3.5,3.6,-1.3599999,-27.698572,238.0,427.0,0.21717091430664062,False,REGULAR,USD,2025-03-14
AAPL250314P00245000,2025-02-14 20:51:30+00:00,245.0,5.4,5.45,5.6,-1.5,-21.73913,741.0,90.0,0.20716124877929684,True,REGULAR,USD,2025-03-14
AAPL250314P00250000,2025-02-14 19:18:18+00:00,250.0,8.2,8.2,8.35,-2.08,-20.233463,59.0,118.0,0.19800606689453126,True,REGULAR,USD,2025-03-14
AAPL250314P00255000,2025-02-14 19:08:44+00:00,255.0,12.1,11.25,11.9,-1.9499998,-13.879003,6.0,25.0,0.19190261230468753,True,REGULAR,USD,2025-03-14
AAPL250314P00260000,2025-02-14 15:09:09+00:00,260.0,16.35,15.75,16.1,-7.6499996,-31.874998,15.0,4.0,0.18921709228515626,True,REGULAR,USD,2025-03-14
AAPL250314P00270000,2025-02-13 16:23:46+00:00,270.0,29.55,24.1,25.65,0.0,0.0,1.0,1.0,0.21436332519531248,True,REGULAR,USD,2025-03-14
AAPL250314P00275000,2025-01-30 20:43:36+00:00,275.0,36.8,28.8,31.05,0.0,0.0,,0.0,0.2990792749023437,True,REGULAR,USD,2025-03-14
AAPL250321P00005000,2025-02-13 15:44:31+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,5235.0,3.93750015625,False,REGULAR,USD,2025-03-21
AAPL250321P00010000,2024-12-16 05:01:58+00:00,10.0,0.01,0.0,0.01,0.0,0.0,,1.0,3.1875020312499998,False,REGULAR,USD,2025-03-21
AAPL250321P00015000,2024-12-16 05:01:58+00:00,15.0,0.01,0.0,0.03,0.0,0.0,2.0,12.0,3.031252421875,False,REGULAR,USD,2025-03-21
AAPL250321P00020000,2024-12-16 05:01:59+00:00,20.0,0.01,0.0,0.0,0.0,0.0,15.0,579.0,0.500005,False,REGULAR,USD,2025-03-21
AAPL250321P00025000,2024-12-16 05:01:59+00:00,25.0,0.01,0.0,0.0,0.0,0.0,5.0,19.0,0.500005,False,REGULAR,USD,2025-03-21
AAPL250321P00030000,2024-12-16 05:01:59+00:00,30.0,0.01,0.0,0.02,0.0,0.0,5.0,6.0,2.1875045312499997,False,REGULAR,USD,2025-03-21
AAPL250321P00035000,2025-01-29 18:45:24+00:00,35.0,0.01,0.0,0.01,0.0,0.0,2.0,211.0,1.9375003125,False,REGULAR,USD,2025-03-21
AAPL250321P00040000,2025-02-03 14:30:02+00:00,40.0,0.03,0.0,0.01,0.0,0.0,1.0,6305.0,1.78125109375,False,REGULAR,USD,2025-03-21
AAPL250321P00045000,2025-01-17 19:58:48+00:00,45.0,0.01,0.0,0.01,0.0,0.0,76.0,703.0,1.6875015625,False,REGULAR,USD,2025-03-21
