contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AAPL250321C00185000,2025-02-21 20:00:01+00:00,185.0,61.8,61.1,61.85,0.09000015,0.1458437,30.0,6974,0.64648791015625,True,REGULAR,USD,2025-03-21
AAPL250321C00190000,2025-02-21 20:16:20+00:00,190.0,56.5,55.9,56.85,-0.40000153,-0.70299035,60.0,7650,0.5817912915039063,True,REGULAR,USD,2025-03-21
AAPL250321C00195000,2025-02-21 20:09:58+00:00,195.0,51.75,49.9,51.9,0.40000153,0.77897084,74.0,5924,0.5979044116210939,True,REGULAR,USD,2025-03-21
AAPL250321C00200000,2025-02-21 20:50:38+00:00,200.0,46.65,45.2,46.9,0.25,0.5387931,13182.0,18929,0.5461471166992189,True,REGULAR,USD,2025-03-21
AAPL250321C00205000,2025-02-21 20:12:58+00:00,205.0,41.85,40.05,42.0,0.0399971,0.09566395,345.0,8457,0.5043994873046875,True,REGULAR,USD,2025-03-21
AAPL250321C00210000,2025-02-21 20:24:12+00:00,210.0,37.0,36.5,37.1,0.049999237,0.13531592,238.0,19044,0.46143116699218756,True,REGULAR,USD,2025-03-21
AAPL250321C00215000,2025-02-21 20:44:54+00:00,215.0,31.7,31.65,32.2,-0.099998474,-0.31446064,195.0,2991,0.4172421557617187,True,REGULAR,USD,2025-03-21
AAPL250321C00220000,2025-02-21 20:24:12+00:00,220.0,27.35,25.95,27.3,0.0,0.0,132.0,10446,0.3715883154296875,True,REGULAR,USD,2025-03-21
AAPL250321C00225000,2025-02-21 20:32:15+00:00,225.0,22.65,22.35,22.6,0.10000038,0.4434607,175.0,14021,0.3364324169921875,True,REGULAR,USD,2025-03-21
AAPL250321C00230000,2025-02-21 20:49:05+00:00,230.0,17.95,17.9,18.1,0.0,0.0,589.0,20151,0.30634238586425777,True,REGULAR,USD,2025-03-21
AAPL250321C00235000,2025-02-21 20:55:00+00:00,235.0,13.7,13.7,13.9,-0.05000019,-0.36363775,783.0,18072,0.28137925659179686,True,REGULAR,USD,2025-03-21
AAPL250321C00240000,2025-02-21 20:58:26+00:00,240.0,10.05,9.95,10.1,0.15000057,1.5151573,1767.0,21834,0.2600782000732422,True,REGULAR,USD,2025-03-21
AAPL250321C00245000,2025-02-21 20:59:51+00:00,245.0,6.7,6.55,6.85,0.099999905,1.5151501,6899.0,20506,0.24250025085449217,True,REGULAR,USD,2025-03-21
AAPL250321C00250000,2025-02-21 20:59:55+00:00,250.0,4.15,4.1,4.2,0.1500001,3.7500024,14364.0,51027,0.22541057800292968,False,REGULAR,USD,2025-03-21
AAPL250321C00255000,2025-02-21 20:59:59+00:00,255.0,2.28,2.27,2.33,0.029999971,1.3333321,8211.0,28296,0.21289849609375,False,REGULAR,USD,2025-03-21
AAPL250321C00260000,2025-02-21 20:59:57+00:00,260.0,1.17,1.15,1.2,0.01999998,1.7391288,15686.0,34987,0.20618469604492184,False,REGULAR,USD,2025-03-21
AAPL250321C00265000,2025-02-21 20:58:18+00:00,265.0,0.58,0.58,0.6,-0.00999999,-1.6949137,3516.0,8632,0.2048419360351562,False,REGULAR,USD,2025-03-21
AAPL250321C00270000,2025-02-21 20:59:23+00:00,270.0,0.3,0.28,0.3,-0.00999999,-3.2258034,5275.0,15563,0.20703917968749996,False,REGULAR,USD,2025-03-21
AAPL250321C00275000,2025-02-21 20:38:36+00:00,275.0,0.16,0.16,0.17,-0.02000001,-11.111116,471.0,3609,0.2148516015625,False,REGULAR,USD,2025-03-21
AAPL250321C00280000,2025-02-21 20:52:14+00:00,280.0,0.11,0.09,0.12,0.0,0.0,159.0,10265,0.2299881689453125,False,REGULAR,USD,2025-03-21
AAPL250321C00285000,2025-02-21 19:54:08+00:00,285.0,0.07,0.06,0.08,-0.009999998,-12.499998,279.0,1905,0.241218525390625,False,REGULAR,USD,2025-03-21
AAPL250321C00290000,2025-02-21 20:42:27+00:00,290.0,0.06,0.05,0.06,-0.010000002,-14.285716,436.0,3405,0.25586681640625003,False,REGULAR,USD,2025-03-21
AAPL250321C00295000,2025-02-21 15:28:15+00:00,295.0,0.04,0.03,0.05,-0.010000002,-20.000004,101.0,814,0.27246821289062495,False,REGULAR,USD,2025-03-21
AAPL250321C00300000,2025-02-21 19:35:22+00:00,300.0,0.03,0.03,0.07,-0.01,-25.0,354.0,10198,0.305671005859375,False,REGULAR,USD,2025-03-21
AAPL250321C00305000,2025-02-20 20:55:18+00:00,305.0,0.03,0.02,0.05,0.0,0.0,9.0,404,0.31445998046874996,False,REGULAR,USD,2025-03-21
AAPL250321C00310000,2025-02-21 17:46:55+00:00,310.0,0.02,0.02,0.11,0.0,0.0,4.0,6002,0.36914693359375,False,REGULAR,USD,2025-03-21
AAPL250321C00315000,2025-02-21 20:24:14+00:00,315.0,0.02,0.01,0.03,0.0,0.0,118.0,396,0.335944140625,False,REGULAR,USD,2025-03-21
AAPL250321C00320000,2025-02-21 20:57:37+00:00,320.0,0.01,0.0,0.01,-0.01,-50.0,105.0,3572,0.32031929687499994,False,REGULAR,USD,2025-03-21
AAPL250321C00325000,2025-02-19 14:30:05+00:00,325.0,0.02,0.0,0.01,0.0,0.0,5.0,613,0.335944140625,False,REGULAR,USD,2025-03-21
AAPL250321C00330000,2025-02-21 20:05:19+00:00,330.0,0.01,0.0,0.02,0.0,0.0,6.0,1854,0.37500625,False,REGULAR,USD,2025-03-21
AAPL250321C00335000,2025-02-18 14:32:06+00:00,335.0,0.02,0.0,0.01,0.0,0.0,5.0,11,0.367193828125,False,REGULAR,USD,2025-03-21
AAPL250321C00340000,2025-02-21 16:29:14+00:00,340.0,0.01,0.0,0.01,0.0,0.0,71.0,1832,0.38281867187499996,False,REGULAR,USD,2025-03-21
AAPL250321C00350000,2025-02-19 19:09:44+00:00,350.0,0.01,0.0,0.01,0.0,0.0,1.0,4615,0.414068359375,False,REGULAR,USD,2025-03-21
AAPL250321C00360000,2025-02-19 17:39:13+00:00,360.0,0.01,0.0,0.02,0.0,0.0,9.0,2747,0.4726615234375,False,REGULAR,USD,2025-03-21
AAPL250321C00370000,2025-02-21 18:50:51+00:00,370.0,0.01,0.0,0.01,0.0,0.0,5.0,2510,0.476567734375,False,REGULAR,USD,2025-03-21
AAPL250321C00380000,2025-02-14 16:44:11+00:00,380.0,0.01,0.0,0.01,0.0,0.0,15.0,25662,0.500005,False,REGULAR,USD,2025-03-21
AAPL250328C00160000,2025-02-13 20:49:02+00:00,160.0,82.59,84.55,87.9,0.0,0.0,,1,0.7690452783203126,True,REGULAR,USD,2025-03-28
AAPL250328C00170000,2025-02-13 15:27:44+00:00,170.0,68.9,74.65,77.9,0.0,0.0,,1,0.6843293286132813,True,REGULAR,USD,2025-03-28
AAPL250328C00180000,2025-02-18 20:30:10+00:00,180.0,64.67,64.7,68.05,0.0,0.0,8.0,26,0.6091347680664063,True,REGULAR,USD,2025-03-28
AAPL250328C00185000,2025-02-20 14:35:57+00:00,185.0,61.58,59.75,63.1,-0.5,-0.80541235,5.0,7,0.5712933496093751,True,REGULAR,USD,2025-03-28
AAPL250328C00195000,2025-02-21 15:45:36+00:00,195.0,51.44,49.95,53.2,-0.20000076,-0.38729817,1.0,8,0.5007374145507812,True,REGULAR,USD,2025-03-28
AAPL250328C00200000,2025-02-14 17:10:39+00:00,200.0,45.4,44.95,48.25,0.0,0.0,,6,0.5935099243164064,True,REGULAR,USD,2025-03-28
AAPL250328C00205000,2025-02-20 20:49:31+00:00,205.0,44.31,40.15,43.35,2.3199997,5.525124,3.0,11,0.547978153076172,True,REGULAR,USD,2025-03-28
AAPL250328C00210000,2025-02-19 20:47:51+00:00,210.0,36.39,35.2,38.5,0.0,0.0,1.0,54,0.504765694580078,True,REGULAR,USD,2025-03-28
AAPL250328C00215000,2025-02-20 14:57:37+00:00,215.0,31.0,31.1,32.7,0.0,0.0,1.0,18,0.4056455920410156,True,REGULAR,USD,2025-03-28
AAPL250328C00220000,2025-02-21 19:43:27+00:00,220.0,27.4,27.05,28.25,0.19000053,0.6982747,3.0,128,0.3864807446289062,True,REGULAR,USD,2025-03-28
AAPL250328C00225000,2025-02-21 20:36:11+00:00,225.0,23.05,22.75,23.75,0.25999832,1.1408437,42.0,145,0.35816071533203125,True,REGULAR,USD,2025-03-28
AAPL250328C00230000,2025-02-21 20:33:22+00:00,230.0,18.77,18.5,19.1,0.3199997,1.7344157,15.0,219,0.31799998413085934,True,REGULAR,USD,2025-03-28
AAPL250328C00235000,2025-02-21 20:13:21+00:00,235.0,14.7,14.35,14.85,0.42999935,3.01331,91.0,319,0.2884592639160155,True,REGULAR,USD,2025-03-28
AAPL250328C00240000,2025-02-21 20:59:42+00:00,240.0,10.8,10.5,10.95,0.14000034,1.3133241,151.0,966,0.262275443725586,True,REGULAR,USD,2025-03-28
AAPL250328C00245000,2025-02-21 20:58:28+00:00,245.0,7.65,7.55,7.7,0.20000029,2.6845677,555.0,1835,0.2449416326904297,True,REGULAR,USD,2025-03-28
AAPL250328C00250000,2025-02-21 20:55:15+00:00,250.0,5.0,4.9,5.05,0.19999981,4.1666627,1260.0,2027,0.23041541076660155,False,REGULAR,USD,2025-03-28
AAPL250328C00255000,2025-02-21 20:59:59+00:00,255.0,3.0,2.97,3.05,0.109999895,3.8062243,491.0,4160,0.21833057067871092,False,REGULAR,USD,2025-03-28
AAPL250328C00260000,2025-02-21 20:56:09+00:00,260.0,1.7,1.64,1.73,0.05000007,3.0303073,1600.0,11006,0.21076228698730468,False,REGULAR,USD,2025-03-28
AAPL250328C00265000,2025-02-21 20:47:00+00:00,265.0,0.91,0.88,1.08,0.01000005,1.1111168,1056.0,1734,0.21595022338867187,False,REGULAR,USD,2025-03-28
AAPL250328C00270000,2025-02-21 20:11:21+00:00,270.0,0.53,0.47,0.51,0.029999971,5.9999943,108.0,742,0.20752745605468748,False,REGULAR,USD,2025-03-28
AAPL250328C00275000,2025-02-21 20:16:05+00:00,275.0,0.27,0.26,0.3,-0.03999999,-12.903222,18.0,185,0.21289849609375,False,REGULAR,USD,2025-03-28
AAPL250328C00280000,2025-02-21 20:57:52+00:00,280.0,0.2,0.15,0.19,0.0,0.0,206.0,179,0.2211991943359375,False,REGULAR,USD,2025-03-28
AAPL250328C00285000,2025-02-21 19:10:01+00:00,285.0,0.16,0.09,0.14,0.030000001,23.076925,10.0,151,0.23389437988281248,False,REGULAR,USD,2025-03-28
AAPL250328C00290000,2025-02-21 20:40:51+00:00,290.0,0.07,0.06,0.1,-0.049999997,-41.666664,2.0,91,0.24463645996093752,False,REGULAR,USD,2025-03-28
AAPL250328C00300000,2025-02-20 14:59:30+00:00,300.0,0.05,0.02,0.06,0.0,0.0,2.0,119,0.26856200195312496,False,REGULAR,USD,2025-03-28
AAPL250328C00305000,2025-02-14 15:10:25+00:00,305.0,0.09,0.03,0.06,0.0,0.0,,2,0.2880930566406249,False,REGULAR,USD,2025-03-28
AAPL250328C00310000,2025-02-19 16:54:21+00:00,310.0,0.02,0.02,0.05,0.0,0.0,40.0,705,0.299811689453125,False,REGULAR,USD,2025-03-28
AAPL250328C00315000,2025-02-21 16:57:21+00:00,315.0,0.05,0.02,0.05,0.010000002,25.000006,4.0,232,0.31836619140624994,False,REGULAR,USD,2025-03-28
AAPL250328C00320000,2025-02-19 17:47:25+00:00,320.0,0.01,0.02,0.04,0.0,0.0,4.0,7,0.32813171874999997,False,REGULAR,USD,2025-03-28
AAPL250328C00330000,2025-02-21 17:09:04+00:00,330.0,0.02,0.0,0.03,0.0,0.0,1.0,2,0.34961587890624996,False,REGULAR,USD,2025-03-28
AAPL250404C00185000,2025-02-14 18:08:42+00:00,185.0,60.83,60.0,63.6,0.0,0.0,,2,0.5642133422851563,True,REGULAR,USD,2025-04-04
AAPL250404C00195000,2025-02-20 18:35:30+00:00,195.0,51.87,50.15,53.65,0.0,0.0,2.0,4,0.6154823608398439,True,REGULAR,USD,2025-04-04
AAPL250404C00200000,2025-02-19 17:04:01+00:00,200.0,46.75,45.25,48.85,0.0,0.0,3.0,3,0.5778850805664062,True,REGULAR,USD,2025-04-04
AAPL250404C00210000,2025-02-21 20:31:50+00:00,210.0,37.63,35.55,39.1,1.1399994,3.1241417,13.0,30,0.49207050903320315,True,REGULAR,USD,2025-04-04
AAPL250404C00220000,2025-02-20 16:02:53+00:00,220.0,27.95,27.4,29.15,0.0,0.0,1.0,5,0.39453730468750003,True,REGULAR,USD,2025-04-04
AAPL250404C00225000,2025-02-21 20:17:18+00:00,225.0,23.25,23.05,23.95,2.6000004,12.590801,7.0,8,0.33551689880371094,True,REGULAR,USD,2025-04-04
AAPL250404C00230000,2025-02-21 20:25:27+00:00,230.0,19.45,18.35,19.8,1.0100002,5.477225,37.0,104,0.3169623968505859,True,REGULAR,USD,2025-04-04
AAPL250404C00235000,2025-02-21 19:36:31+00:00,235.0,15.1,14.6,16.2,-0.0899992,-0.59248984,54.0,47,0.3094551477050781,True,REGULAR,USD,2025-04-04
AAPL250404C00240000,2025-02-21 20:55:00+00:00,240.0,11.65,11.5,11.75,0.19999981,1.7467233,123.0,221,0.26471682556152343,True,REGULAR,USD,2025-04-04
AAPL250404C00245000,2025-02-21 20:59:21+00:00,245.0,8.44,8.3,8.55,0.15999985,1.9323654,275.0,620,0.24927508544921873,True,REGULAR,USD,2025-04-04
AAPL250404C00250000,2025-02-21 20:59:21+00:00,250.0,5.76,5.65,6.3,0.16000032,2.8571486,344.0,620,0.2486647399902344,False,REGULAR,USD,2025-04-04
AAPL250404C00255000,2025-02-21 20:38:54+00:00,255.0,3.65,3.55,3.8,0.08000016,2.240901,129.0,461,0.22473919799804684,False,REGULAR,USD,2025-04-04
AAPL250404C00260000,2025-02-21 20:46:51+00:00,260.0,2.25,2.14,2.31,0.07999992,3.6866322,268.0,1181,0.21625539611816402,False,REGULAR,USD,2025-04-04
AAPL250404C00265000,2025-02-21 20:39:01+00:00,265.0,1.3,1.22,1.37,0.03999996,3.1746001,626.0,347,0.2124102197265625,False,REGULAR,USD,2025-04-04
AAPL250404C00270000,2025-02-21 20:50:22+00:00,270.0,0.75,0.68,0.75,0.01999998,2.7397234,79.0,180,0.20801573242187496,False,REGULAR,USD,2025-04-04
AAPL250404C00275000,2025-02-21 20:44:46+00:00,275.0,0.45,0.38,0.45,0.0,0.0,51.0,182,0.21094539062499998,False,REGULAR,USD,2025-04-04
AAPL250404C00280000,2025-02-21 20:34:33+00:00,280.0,0.27,0.22,0.33,-0.01999998,-6.896545,3.0,117,0.22266402343749997,False,REGULAR,USD,2025-04-04
AAPL250404C00285000,2025-02-21 20:32:21+00:00,285.0,0.18,0.13,0.2,-0.00999999,-5.263153,69.0,27,0.2260819580078125,False,REGULAR,USD,2025-04-04
AAPL250404C00330000,2025-02-18 16:50:25+00:00,330.0,0.06,0.0,0.05,0.0,0.0,1.0,4,0.336920693359375,False,REGULAR,USD,2025-04-04
AAPL250417C00110000,2025-02-21 20:37:06+00:00,110.0,136.73,135.95,136.9,0.02999878,0.021944975,1.0,233,1.1167036352539061,True,REGULAR,USD,2025-04-17
AAPL250417C00115000,2025-01-28 15:03:33+00:00,115.0,121.73,130.8,132.6,0.0,0.0,1.0,7,1.1149946594238282,True,REGULAR,USD,2025-04-17
AAPL250417C00120000,2025-02-12 17:58:49+00:00,120.0,116.95,124.7,127.55,0.0,0.0,4.0,14,0.9379889013671875,True,REGULAR,USD,2025-04-17
AAPL250417C00125000,2025-02-07 19:09:09+00:00,125.0,104.3,120.9,122.7,0.0,0.0,35.0,99,1.0222216857910156,True,REGULAR,USD,2025-04-17
AAPL250417C00130000,2025-02-20 18:17:22+00:00,130.0,116.57,116.2,117.2,0.0,0.0,1.0,177,0.9545902978515625,True,REGULAR,USD,2025-04-17
AAPL250417C00135000,2025-02-13 14:57:01+00:00,135.0,102.9,110.65,112.8,0.0,0.0,1.0,21,0.9086923193359374,True,REGULAR,USD,2025-04-17
AAPL250417C00140000,2025-02-18 15:50:45+00:00,140.0,105.43,106.0,107.7,0.0,0.0,19.0,100,0.8784191845703124,True,REGULAR,USD,2025-04-17
AAPL250417C00145000,2025-02-18 16:42:52+00:00,145.0,100.85,101.05,102.9,0.0,0.0,1.0,59,0.8474136352539061,True,REGULAR,USD,2025-04-17
AAPL250417C00150000,2025-02-19 18:30:00+00:00,150.0,96.09,96.1,97.85,0.0,0.0,1.0,103,0.8010273803710937,True,REGULAR,USD,2025-04-17
AAPL250417C00155000,2025-02-13 16:35:09+00:00,155.0,87.26,91.15,93.0,0.0,0.0,9.0,37,0.7670921728515626,True,REGULAR,USD,2025-04-17
AAPL250417C00160000,2025-02-20 20:04:54+00:00,160.0,86.83,86.2,87.75,0.0,0.0,2.0,123,0.7121610815429689,True,REGULAR,USD,2025-04-17
AAPL250417C00165000,2025-02-20 19:59:54+00:00,165.0,81.8,81.3,82.95,0.0,0.0,10.0,67,0.684573466796875,True,REGULAR,USD,2025-04-17
AAPL250417C00170000,2025-02-21 17:04:15+00:00,170.0,78.99,76.65,77.65,0.98999786,1.269228,1.0,169,0.6447789428710937,True,REGULAR,USD,2025-04-17
AAPL250417C00175000,2025-02-20 14:57:16+00:00,175.0,71.35,71.7,72.75,0.0,0.0,6.0,219,0.6098671826171876,True,REGULAR,USD,2025-04-17
AAPL250417C00180000,2025-02-21 19:38:15+00:00,180.0,67.55,66.8,67.8,0.20000458,0.296963,12.0,305,0.575077491455078,True,REGULAR,USD,2025-04-17
AAPL250417C00185000,2025-02-19 20:28:36+00:00,185.0,61.65,62.05,62.65,0.0,0.0,2.0,865,0.5385788330078126,True,REGULAR,USD,2025-04-17
AAPL250417C00190000,2025-02-21 19:04:42+00:00,190.0,59.31,57.15,57.75,2.8100014,4.9734535,7.0,1385,0.505742247314453,True,REGULAR,USD,2025-04-17
AAPL250417C00195000,2025-02-21 18:52:19+00:00,195.0,54.84,52.25,52.9,2.5099983,4.79648,1.0,3345,0.4946339599609375,True,REGULAR,USD,2025-04-17
AAPL250417C00200000,2025-02-21 20:43:29+00:00,200.0,47.7,47.45,48.0,-0.61999893,-1.2831104,69.0,4935,0.45953909606933596,True,REGULAR,USD,2025-04-17
AAPL250417C00205000,2025-02-21 20:20:15+00:00,205.0,42.94,42.35,43.2,0.48999786,1.1542941,26.0,744,0.4293269958496094,True,REGULAR,USD,2025-04-17
AAPL250417C00210000,2025-02-21 18:51:22+00:00,210.0,40.31,38.0,38.3,1.6800003,4.3489523,49.0,1469,0.3930724755859375,True,REGULAR,USD,2025-04-17
AAPL250417C00215000,2025-02-21 20:45:19+00:00,215.0,33.3,33.1,33.6,-0.049999237,-0.14992276,20.0,4004,0.36511865356445317,True,REGULAR,USD,2025-04-17
AAPL250417C00220000,2025-02-21 20:56:05+00:00,220.0,28.88,28.7,29.0,0.21999931,0.767618,98.0,7184,0.33887379882812496,True,REGULAR,USD,2025-04-17
AAPL250417C00225000,2025-02-21 20:55:05+00:00,225.0,24.55,24.45,24.6,0.34999847,1.4462746,408.0,2898,0.3166572241210937,True,REGULAR,USD,2025-04-17
AAPL250417C00230000,2025-02-21 20:56:34+00:00,230.0,20.25,20.25,20.4,-0.07999992,-0.39350674,280.0,7164,0.2963937548828125,True,REGULAR,USD,2025-04-17
AAPL250417C00235000,2025-02-21 20:59:57+00:00,235.0,16.45,15.35,16.5,0.15000153,0.9202548,581.0,14315,0.2791820129394531,True,REGULAR,USD,2025-04-17
AAPL250417C00240000,2025-02-21 20:56:05+00:00,240.0,12.8,12.75,12.9,0.10000038,0.78740454,1329.0,12872,0.26282475463867194,True,REGULAR,USD,2025-04-17
AAPL250417C00245000,2025-02-21 20:57:13+00:00,245.0,9.65,9.55,9.75,0.14999962,1.5789435,1327.0,20629,0.2494276718139648,True,REGULAR,USD,2025-04-17
AAPL250417C00250000,2025-02-21 20:59:01+00:00,250.0,7.05,6.9,7.05,0.24000025,3.5242326,2419.0,16115,0.23725127990722655,False,REGULAR,USD,2025-04-17
AAPL250417C00255000,2025-02-21 20:44:58+00:00,255.0,4.87,4.75,4.85,0.21999979,4.7311783,2864.0,13114,0.22650919982910156,False,REGULAR,USD,2025-04-17
AAPL250417C00260000,2025-02-21 20:57:32+00:00,260.0,3.14,3.1,3.2,0.0400002,1.2903291,1714.0,16225,0.21857470886230468,False,REGULAR,USD,2025-04-17
AAPL250417C00265000,2025-02-21 20:59:51+00:00,265.0,2.0,1.99,2.04,0.00999999,0.5025121,2801.0,17757,0.21326470336914063,False,REGULAR,USD,2025-04-17
AAPL250417C00270000,2025-02-21 20:55:49+00:00,270.0,1.25,1.24,1.27,0.00999999,0.80645084,1181.0,8990,0.21021297607421874,False,REGULAR,USD,2025-04-17
AAPL250417C00275000,2025-02-21 20:59:21+00:00,275.0,0.78,0.77,0.8,-0.01000005,-1.2658291,228.0,5710,0.21033504516601562,False,REGULAR,USD,2025-04-17
AAPL250417C00280000,2025-02-21 20:57:49+00:00,280.0,0.49,0.48,0.51,-0.01999998,-3.921565,287.0,5243,0.2122881506347656,False,REGULAR,USD,2025-04-17
AAPL250417C00285000,2025-02-21 19:51:17+00:00,285.0,0.36,0.31,0.33,0.02000001,5.882356,74.0,4899,0.2153398779296875,False,REGULAR,USD,2025-04-17
AAPL250417C00290000,2025-02-21 20:01:03+00:00,290.0,0.23,0.21,0.23,-0.00999999,-4.1666627,122.0,2218,0.2211991943359375,False,REGULAR,USD,2025-04-17
AAPL250417C00295000,2025-02-21 20:45:53+00:00,295.0,0.16,0.14,0.16,-0.02000001,-11.111116,116.0,2070,0.22657023437499998,False,REGULAR,USD,2025-04-17
AAPL250417C00300000,2025-02-21 20:54:52+00:00,300.0,0.12,0.1,0.13,-0.009999998,-7.6923065,25.0,6201,0.2368240380859375,False,REGULAR,USD,2025-04-17
AAPL250417C00305000,2025-02-21 20:59:51+00:00,305.0,0.1,0.08,0.11,0.0,0.0,4.0,1127,0.2475661181640625,False,REGULAR,USD,2025-04-17
AAPL250417C00310000,2025-02-20 19:56:07+00:00,310.0,0.08,0.06,0.08,0.0,0.0,5.0,348,0.252937158203125,False,REGULAR,USD,2025-04-17
AAPL250417C00315000,2025-02-20 20:50:12+00:00,315.0,0.07,0.05,0.07,0.0,0.0,173.0,363,0.26367923828125,False,REGULAR,USD,2025-04-17
AAPL250417C00320000,2025-02-19 19:16:50+00:00,320.0,0.06,0.04,0.06,0.0,0.0,5.0,437,0.273444765625,False,REGULAR,USD,2025-04-17
AAPL250417C00325000,2025-02-21 17:44:15+00:00,325.0,0.04,0.04,0.05,0.0,0.0,4.0,632,0.28125718749999995,False,REGULAR,USD,2025-04-17
AAPL250417C00330000,2025-02-21 20:54:52+00:00,330.0,0.04,0.02,0.05,-0.010000002,-20.000004,1.0,1024,0.29492892578124996,False,REGULAR,USD,2025-04-17
AAPL250417C00335000,2025-02-18 17:10:24+00:00,335.0,0.03,0.03,0.04,-0.01,-25.0,1.0,1110,0.3007882421875,False,REGULAR,USD,2025-04-17
AAPL250417C00340000,2025-02-21 20:54:49+00:00,340.0,0.03,0.03,0.04,0.0,0.0,105.0,5906,0.31250687499999996,False,REGULAR,USD,2025-04-17
AAPL250516C00100000,2025-02-20 14:30:05+00:00,100.0,147.18,145.45,148.05,0.0,0.0,1.0,4,1.05859845703125,True,REGULAR,USD,2025-05-16
AAPL250516C00105000,2025-02-06 20:56:31+00:00,105.0,129.62,140.45,143.25,0.0,0.0,3.0,1,1.0219775463867187,True,REGULAR,USD,2025-05-16
AAPL250516C00110000,2025-02-11 20:43:03+00:00,110.0,124.38,135.55,138.15,0.0,0.0,1.0,2,0.971679970703125,True,REGULAR,USD,2025-05-16
AAPL250516C00115000,2025-02-03 17:45:16+00:00,115.0,112.65,130.0,133.35,0.0,0.0,1.0,0,0.8984385156249999,True,REGULAR,USD,2025-05-16
AAPL250516C00120000,2025-02-14 19:36:31+00:00,120.0,125.72,125.3,128.35,0.0,0.0,15.0,16,0.8742688354492187,True,REGULAR,USD,2025-05-16
AAPL250516C00125000,2025-02-14 20:58:07+00:00,125.0,122.0,120.65,123.5,0.0,0.0,1.0,5,0.8605970971679688,True,REGULAR,USD,2025-05-16
AAPL250516C00130000,2025-02-21 17:45:21+00:00,130.0,119.82,116.45,118.4,2.8199997,2.4102561,1.0,1,0.8540053662109376,True,REGULAR,USD,2025-05-16
AAPL250516C00135000,2025-01-08 15:51:36+00:00,135.0,110.62,93.85,94.65,0.0,0.0,,67,1.0000000000000003e-05,True,REGULAR,USD,2025-05-16
AAPL250516C00140000,2025-02-20 16:09:14+00:00,140.0,108.11,106.7,107.6,0.0,0.0,10.0,210,0.7421900781249999,True,REGULAR,USD,2025-05-16
AAPL250516C00145000,2025-02-12 19:01:22+00:00,145.0,92.75,101.65,103.7,0.0,0.0,1.0,88,0.7490259472656251,True,REGULAR,USD,2025-05-16
AAPL250516C00150000,2025-02-21 18:12:26+00:00,150.0,99.09,96.9,98.15,1.8899994,1.944444,22.0,108,0.6967803759765626,True,REGULAR,USD,2025-05-16
AAPL250516C00155000,2025-02-18 16:43:27+00:00,155.0,91.48,91.8,93.9,0.0,0.0,1.0,8,0.6827424304199221,True,REGULAR,USD,2025-05-16
AAPL250516C00160000,2025-02-21 18:10:50+00:00,160.0,89.52,86.9,88.9,3.4399948,3.9962764,5.0,20,0.6477086010742188,True,REGULAR,USD,2025-05-16
AAPL250516C00165000,2025-02-18 14:41:35+00:00,165.0,80.5,82.05,83.4,0.0,0.0,1.0,215,0.5981485498046876,True,REGULAR,USD,2025-05-16
AAPL250516C00170000,2025-02-06 17:19:21+00:00,170.0,63.92,77.1,79.1,0.0,0.0,24.0,30,0.5855754333496093,True,REGULAR,USD,2025-05-16
AAPL250516C00175000,2025-02-21 17:45:21+00:00,175.0,75.55,72.25,74.25,4.800003,6.784457,1.0,7,0.5577436804199221,True,REGULAR,USD,2025-05-16
AAPL250516C00180000,2025-02-21 20:23:43+00:00,180.0,68.05,67.35,69.25,1.0300064,1.5368643,2.0,11,0.5242967492675781,True,REGULAR,USD,2025-05-16
AAPL250516C00185000,2025-02-20 15:26:52+00:00,185.0,62.19,62.5,64.45,0.0,0.0,2.0,72,0.5434005621337892,True,REGULAR,USD,2025-05-16
AAPL250516C00190000,2025-02-21 18:57:04+00:00,190.0,60.57,57.8,58.9,3.0200005,5.2476115,8.0,238,0.4818167053222656,True,REGULAR,USD,2025-05-16
AAPL250516C00195000,2025-02-19 19:20:33+00:00,195.0,53.0,53.25,54.05,0.0,0.0,4.0,3453,0.4523980541992188,True,REGULAR,USD,2025-05-16
AAPL250516C00200000,2025-02-21 17:47:54+00:00,200.0,49.05,48.65,49.1,0.6499977,1.3429704,15.0,377,0.41864595031738283,True,REGULAR,USD,2025-05-16
AAPL250516C00205000,2025-02-20 14:43:30+00:00,205.0,44.45,44.0,44.45,0.0,0.0,1.0,415,0.3961852374267578,True,REGULAR,USD,2025-05-16
AAPL250516C00210000,2025-02-21 20:21:33+00:00,210.0,39.83,39.55,39.85,0.38000107,0.9632473,48.0,4612,0.37390762817382805,True,REGULAR,USD,2025-05-16
AAPL250516C00215000,2025-02-21 19:02:35+00:00,215.0,37.05,35.1,35.45,1.7999992,5.106381,17.0,1040,0.35608554077148435,True,REGULAR,USD,2025-05-16
AAPL250516C00220000,2025-02-21 20:45:19+00:00,220.0,30.75,30.8,31.15,0.010000229,0.03253165,198.0,915,0.3384465570068359,True,REGULAR,USD,2025-05-16
AAPL250516C00225000,2025-02-21 18:26:07+00:00,225.0,26.99,26.7,27.05,0.6399994,2.4288402,59.0,1873,0.3228827478027343,True,REGULAR,USD,2025-05-16
